,label,text
401,1,I have got to bid ou all goodnight tweeps. Need to spend more QTwith @Mike103g the miniscule before he leaves for the week 
402,1,Tra la la la la!  might make a video later  see if i can be bothered 
403,0,@SamanthaOfUM lol that would tiiiiight but idk about money situation! 
404,0,I miss Ashley so much right now 
405,1,i can't believe this is all part of my detox (it is) because i was so fine and now i'm talking all core wounds! oh my god! jesus help me! 
406,0,is rockin' a minivan til the STi is ready. I miss it already 
407,0,"Sooooo happy right now.  I &lt;3 my old high school friends.  Miss the boy already, though. "
408,1,"@Young_SoulBlade hey, wassup? "
409,0,it seems that I'm going to lose the big #lgp2009's feast   I hope you enjoy it as much as I did!
410,0,@Shadows1990 Oh dear  should go out when your better 
411,0,@samantha247 Luckyyyy. I want to ding dong ditch with ya'll. Jealous. 
412,1,@Remy_Foster LOL I'm in your favourites 3 times!!! 
413,1,"@Destini41 Have a safe trip, Desti, and have lots of fun!!! Hope you can tweet us a lot  And give @crystalchappell 4700 kisses from us"
414,1,@ryanstar http://twitpic.com/6ub7v - Great view 
415,1,mmm taco doritos=heaven in my mouth 
416,0,@MandyyJirouxx morning already 
417,1,"MTV Movie Awards yesterday: congrats Robert, Kristen, Miley and the Twilight's makers.  &lt;3"
418,0,http://twitpic.com/8cwzd - the swimming pool of our hotel... that makes me dream of summer... in Vienna we have so far no summer 
419,1,"Plans for today: Lunch with my darling Leila, getting my hair cut... Ok, that's the good part "
420,1,@cocababy202 hahaha it washed all the sick off of me. 
421,0,@SasaLoves I'm here princess!  Need to try to eat something before I drink. Still having waves of nausea - I should have napped 
422,1,Issue of Echelon?..Are they behind some Botnets also? ..you can watch...http://tinyurl.com/c8dns8  ah..but dont think like that 
423,0,"@IsadoraR hooray for your english being done , but we are screwed for everything else "
424,0,No 12-hour coma today. I had a nightmare that shook me awake. 
425,1,@SenseiRAM We missed you 
426,1,"@jonasbrothers dear nick jonas, please teach me how to play the glockenspiel. that is just about the coolest instrument name ever. "
427,0,3 hours till SD. longest trip ever. Never again. Ate a salad n pasta at dinner n couldn't even finish my pasta. 
428,1,#goodsex get the itus 
429,0,Watching ''The Cleaner'' &amp; taking care of wifey. She's sick. 
430,1,Drinking coffee 
431,0,Good morning everyone in this twitter world! Bangun jam segini mulu  http://myloc.me/23fl
432,1,"Atlantis &amp; Hubble current location now is above Indonesia. Wave your hand guys, wave!  #fb"
433,0,Another loser: i lost the game  http://tinyurl.com/cfz2lj
434,0,stuck at home in Temecula for the night  someone come save me pleaseeeeee!
435,1,@rhyanoutrageous thank you 
436,1,@MeiNg I'll settle for The Last Lecture by Randy Pausch instead. He is inspirational. 
437,0,going to bed.  i wish the hubby had more time off 
438,0,David started basic Wednesday and they took his phone for who knows how long... missing his voice and his kisses 
439,0,@Curiosafmmb  Dave yeah I prefer David actually!!. Yes he was Bill from Kill Bill. From what Ive hearded he had hung himslef ... 
440,0,@d33pak ya...but m missing my &quot;beeryani&quot; on the weekends 
441,0,so bored !  i want the Sims to hurry up and download
442,0,@persef I would gladly have him back in exchange for my sandwich though 
443,1,"@Boyislost Ok im gona go  but I dont want to be close with anyone atm, sry if it takes a min to reply im at work so i have to hide twitter"
444,0,@aeroform Naptime for me. Can't keep my eyes open. 
445,1,"fed up with Windows, so Ubuntu Netbook Remix Edition is now on Kaylee "
446,0,I will never like getting up at 5 am  dumb work schedule.
447,0,@DVDeMm Want my Amazon box to arrive.  Probably Royal Mail playing football with it!
448,0,"@dougiedaydream well yes but with a trilby, red wayfarers and a vintage casio watch in tow. i thought i looked good. "
449,1,@KellyOlexa it is like boxers under pants....It is to be FREE or not to BE FREE!!!! 
450,0,@GoCheeksGo i tried to vote but my phone sucks and wouldn't let me 
451,0,@mileycyrus voting has closed 
452,1,@SashaKane - That's a great mood to be in. Do you mind if I borrow it for this week?! 
453,0,@TheRealAD aw poor baby 
454,0,Photo: suneoke: saddens me that sheâs taken  *tear* lol http://tumblr.com/xgo1z1owl
455,1,Then - Brad Paisley 
456,0,giving up on having a job this summer. Managers continue to fail to call me. Looks like its going to be a long broke year. 
457,0,Rumours OS 3 being released when Apple employees get into work (9am). Therefore 5pm uk time 
458,0,uni. home work 
459,0,enjoying my week off...now comes the busy part... 
460,1,"@BecM49 i am, thanks (: i'll put you in mine "
461,1,"Checking in  Good morning twitter fam! I'm in Miami, up bright and early, ready to hit the gym! xo"
462,1,@NickHexum Please play Daisy Cutter+Jackpot+the rest of Uplifter in Atlanta. That'd be a pretty good 4th of July. 
463,0,"Bank card fraud victim  $1,600 spent in 24hs. $400 at Celebrities, $400 at Richards on Richards and $800 at Safeway."
464,1,has to go. bye  http://plurk.com/p/z2e6x
465,1,taking a bath..and then go to the chruch!! 
466,0,"not good, not good. "
467,1,"@mr_billiam did you get your yabbies and your yobbos mixed up, or something?  "
468,1,@peanut2468 basically i was going 2 go 2 ur casa as soon as i got my license but u wernt home so... 
469,0,cold and flu tablets = EPIC FAIL. they dont even work 
470,0,@TheWayIRoll I don't know where is she... but I miss her  ahah goodnight honey! n.n
471,0,tired  and beleives early mornings should be illegal!
472,1,"@dontforgetchaos aaah, sorry, you know i love you really!! hee hee  ;)"
473,1,@FredroC1469 most of the time 
474,0,"Oven has been on since 3:15... that's almost 3 hours!  3 loaves (1 cinnamon bread) &amp; 2.5 batches of rolls are baked. scones, not made yet "
475,0,"@Em_Love yes, and FOH played at my friends school  how unfair?"
476,0,man... I'll miss the JRuby on Google App Engine talk at #railsconf 
477,0,friday night and no 1 to go party wit im a loner in my own country 
478,1,"@Stella_Holman no, orkut? "
479,0,"oh no, i need new work shoes...i broke this one! "
480,0,@paulpuddifoot your pic/avatar is gone 
481,0,"Ahh, I'm stuck... For my birthday I can either get a new phone (SMSNG Omnia) or I can get a Sky box in my room... HELP! Idk what to doooo "
482,1,@jmaxxz sssshhhhh....I run both at work 
483,0,Praying! I live like an hour away from where it happened. 
484,0,at work  then back to my baby's house 
485,1,going to 3 Horseshoes in Radnage for lunch with friends. Should be good! 
486,0,don't want to do my maths exam tomozz  iv left school for good  why make us come back and do them 
487,1,@KatiaDominos lmao yeah it is xD &amp; omg i put joe dancing to single ladies on my ipod!!! 
488,0,"F to the Y to the I: I'm now home, but my stupid phone is still @ the office, so don't bother calling or texting me tonight. "
489,0,@HURM the way i have been feeling the last few days and nights... i think i have conficker... it tried playing opossum... it didnt work 
490,0,I am ill  And that when it's such good weather! Oh my english is so bad 
491,0,out of smokes and broke as a mothafuckerrr 
492,0,Sad that @mimigee will no longer be a fixture when i go visit NYC   Good luck at school!
493,1,About to Hang out with Sadey 
494,0,wtf happened 2 the sun?? its all alex's fault (quote &quot;Wot wud u do if it started pissin it down?&quot;) rain sucks 
495,1,"at home, restingg "
496,0,U still waiting for still update! I've been sitting like a mad man all day! 
497,0,We can has OS 3 update?.......no we hasn't.   (shakes head and mopes away)
498,0,need rest but need Michelle 
499,0,@tpphotography bonkers isn't it? Pocket calculator + photocell somehow = Â£Â£Â£Â£'s I've been looking for a reasonably priced one but no joy 
500,0,@PollyPocket3 do you hate us ? 
501,0,my car is dead........ what am i to do  Poor bug
502,1,"Sorry, that last was for @popculturezoo Doctor who geek speak "
503,1,@backstreetboys Happy b-day Backstreeets!!!!Hope you go for many many moree!!Thank you for ur amazing music 
504,0,@whataboutadam My sis didnt get hers either 
505,0,Morning to all! Hope its a nicer day where you are compaired to here. It's going to rain all day and the next 2 days. 
506,1,"@dannygokey Awww, Danny. Sorry I'm late!  Who wouldn't accept the offer to teach you uploading?"
507,1,@RoseZag She's writing a book! It's good so far 
508,1,@mark_hadfield That's the other solution.  But it then stops genuine people from following you spontaneously based on your tweets.
509,1,@siamusic the land of replies is indeed a labourius place  at least you know you're loved!  xo
510,0,Wondering if I should take K to the release of Transformers 2 tomorrow. I hate crowds 
511,0,"Only problem was lack of sauce The sauce is awesome, but not enough "
512,0,"@divestoclimb It lets me through, but then gives a &quot;Sorry, no exact matches were found, but other tickets may still be available.&quot; error "
513,1,@Lifehigh83 I requested you. 
514,1,Having a well-deserved Guinness 
515,0,I can NOT believe my baby girl is 3!! I know I'm  lame b/c I'm actually sad about this!!I don't want her to grow up boo hoo 
516,0,"@giloi2009 Yeah I got excited by seeing that changelog, then was bitterly disappointed there's no push notifications for Facebook "
517,0,Everybody's laughing at my neon day-glow argyle socks. 
518,1,@bowwow614 In your option i have to take tha nice guy 
519,1,sunny morning 
520,1,"waiting for my dad to pick me up. we're gonna watch a movie  btw, new photos SOON! "
521,0,hates smart-arse rookie cops on power trips who pull you over and issue $189 fines 
522,1,@WSOPlive we appreciate the unscheduled coverage. keep it up and give the crew a raise 
523,1,"@sharathpatali right on ! Just bought this new computer, will be mig easier to get code done "
524,0,i am so bored!!  well lets see i am writing my spanish paper and guess wht! schools over  FML!
525,1,woot! i have 77 points on my subway card! 75 points is a free foot long!  going to get it now!
526,1,@kimgoss i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby 
527,0,No mini vacations for the moment  Starting a week with different / many things to do. Thank you God
528,0,i have no idea how i'm going to fix things with me and landon! i want things back to normal but i don't know how and if that is possible 
529,1,@Chinkerfly they never said anything interesting and i always had to wade through dozens of their tweets to get to people i cared about 
530,0, well maybe next time my dreams with come true
531,1,"BPHS Orchestra spring concert tomorrow night!  7:00 pm @ the PAC! Freefreefree! B there or B square! As Reuben says, &quot;It's instupituous!&quot;"
532,1,@regalaffair hey you are up early 
533,1,@BevClement I don't think we talk much about Banks these days - not quite as respected as they once were 
534,1,"Shout out to the Koblers... As Sure as the Dawn, here we go! Thanks again "
535,0,i've watched titanic hundreds of times but leo dying still gets me every time. 
536,1,@nickasaur hey nick  how are youu? x
537,0,"Just edited about a million photos of cats, none of them for lolz. "
538,1,"G'night,  I'll try to get on tomorrow! "
539,1,Good Morning Everyone... grinding the beans to make coconut macroon coffee anyone for a cup 
540,0,@emzsy I've come down with something. Had to come home from work.  feel shit. xox
541,1,"It's brain-fried deadline time.  Dazed, unfocused, a bit of an out-of-body experience.  21 years ago, I would have paid to feel this way. "
542,1,im like really bored. staring at my arms..the autographs are on my hands are kinda fading away. but the arm parts r still der 
543,0,@yelyahwilliams why is franklin so sad?  everytime i hear it for some reason it makes me think of good times but im on the verge of cryin
544,0,Not looking forward to work AT ALL today. 
545,1,@SongzYuuup Heyyyy Trey! That's wassup! Take it over! Lol Have a good day in the VA 
546,1,@spencerpratt Congrats on the wedding  I'm glad you waited to have a nice traditional wedding!!
547,1,"@dbdc We should be confident, especially with our home form. King Is a big miss though, but I've got lots of faith in Dawson. COYS! "
548,1,@Bran2110 eat a frosty for me 
549,1,"@jodabone Cool, meet u there!  I'm gonna drive tho cause that's a long walk up the hill... lol. Before 9am they got Early Bird Specials."
550,0,just found out that the Boston Celtics lost to the Orlando Magic!! FUCK FUCK!! What a way to start the working week 
551,0,Feels partly responsible about the trouble in Iran cos his avatar STILL isn't green. 
